MarkerName	Beta	SE	Pvalue
rs_sim_50	-0.07602872975821345	0.6251493058279343	0.9032121832803126
rs_sim_51	5.033997842183825	0.8301586076085988	1.5297989700556345e-09
rs_sim_52	-2.8020297398404113	0.6143826994207826	5.343397053785127e-06
rs_sim_53	1.2662149739711392	0.806126688279167	0.1163696314839637
rs_sim_54	3.227449307310005	0.704363590556278	4.829690167299101e-06
rs_sim_55	2.889300499973807	0.7471623446883763	0.0001129763086351051
rs_sim_56	2.3950065182063454	0.6010137902666601	6.942559614484678e-05
rs_sim_57	2.1460183301140816	0.8672868219262779	0.013411707302794892
rs_sim_58	1.7646970252189638	0.6269441883915966	0.004919564989397438
rs_sim_59	1.476126826088312	0.8105821588575938	0.06871560064111693
rs_sim_60	1.1159483746165877	0.792943899846607	0.15944830145603942
rs_sim_61	2.470777161265073	0.5989296717089617	3.823064925627984e-05
rs_sim_62	-6.367818150843092	1.3652977450822592	3.2635408138838207e-06
rs_sim_63	-3.598129855317523	1.0535330616461593	0.0006472811315026921
rs_sim_64	0.4611071236849748	0.7826386257582513	0.5558004948169042
rs_sim_65	-0.8195857349820981	0.6406855152835308	0.20093381564352114
rs_sim_66	-4.466121055558749	1.4442167580951908	0.002007233058489714
rs_sim_67	-3.3473112238897516	0.6841156976603755	1.0567205364563855e-06
rs_sim_68	-1.3377679577807584	0.8764823367843667	0.12706356026711668
rs_sim_69	-3.966687786248683	1.189326791046474	0.0008647028814210833
rs_sim_70	-1.3732238065597915	0.9332759491583982	0.1413082751705228
rs_sim_71	1.7466876688379311	0.8008368643891446	0.02927046918079904
rs_sim_72	0.44218067456055576	0.6556993955346303	0.5001416369494087
rs_sim_73	1.6376466121513438	0.6898007477270036	0.017667492526831165
rs_sim_74	-0.40555487379503646	0.9466704040766645	0.6683958221039921
rs_sim_75	1.0440224968613412	0.7831987453580552	0.18264538842860945
rs_sim_76	2.2268266842063174	0.6583461641451935	0.0007294582368599779
rs_sim_77	1.6989537417452931	0.6260080618748031	0.006694246182261922
rs_sim_78	-1.3506618753302433	0.9426828770014101	0.15204422259941236
rs_sim_79	-2.6951688354110903	1.3124367446985352	0.04012193529993237
rs_sim_80	-1.7937078927663663	0.7283901676681821	0.013861656410393585
rs_sim_81	0.6280235808675038	0.628771534612526	0.3179831078698509
rs_sim_82	-3.0056516228984407	0.6367155503002792	2.4817204858017963e-06
rs_sim_83	1.4618467847955325	0.651497194325956	0.0249306857678517
rs_sim_84	-2.334209897293294	0.6583793902264667	0.0003992292481771511
rs_sim_85	-3.200848792826355	2.1680108119129233	0.139962678065229
rs_sim_86	-3.2789103837125655	0.6953261947201903	2.541824098629314e-06
rs_sim_87	-0.2158030567205722	0.6852464961276814	0.7528428616674147
rs_sim_88	0.9344334748290232	1.0554810773946108	0.37607171097976466
rs_sim_89	0.7732047517645543	0.8140774949125699	0.34230939741356103
rs_sim_90	-2.3551598340497994	0.6619902429947586	0.0003810763928842492
rs_sim_91	4.073510003366041	0.6761094194632171	1.941284161859303e-09
rs_sim_92	3.3778080437906612	0.6445777299255305	1.7366021860575204e-07
rs_sim_93	0.5306174775333654	1.1733086955539749	0.6511350829744673
rs_sim_94	-2.883401711101108	1.3723994702923437	0.03574138392449565
rs_sim_95	0.5627702405412776	1.0677321298830988	0.5981912728309735
rs_sim_96	-1.1376010661635296	0.6365715587521226	0.07404639863384119
rs_sim_97	-5.043845879520572	1.6229392077059026	0.0019057308309615387
rs_sim_98	0.4669953106270058	0.8089584113719557	0.56380242943162
rs_sim_99	2.220484896174018	0.6684753215815925	0.0009075192836920749
rs_sim_100	4.418999172103807	0.7956013597019712	3.081754951203744e-08
rs_sim_101	-0.13307931605571055	0.6294120424431261	0.8325655875006746
rs_sim_102	0.5277046981492464	0.6394910667999882	0.4093396777982756
rs_sim_103	-2.864722897273785	1.129042605081295	0.0112312729382958
rs_sim_104	2.995640222515957	0.761380317878667	8.564515419486307e-05
rs_sim_105	3.178440355119677	0.761360566617023	3.085991882604028e-05
rs_sim_106	0.3314867099566886	0.6491479337412985	0.6096419443706422
rs_sim_107	-0.2020208557933858	0.6275127010279832	0.7475257481464637
rs_sim_108	-2.580234283900048	1.693783832347071	0.1277962585077043
rs_sim_109	3.1837320956725614	0.7512032367279723	2.3350734610386104e-05
rs_sim_110	0.8473791961822952	0.7994373840191713	0.2892608148842001
rs_sim_111	-4.375016257039557	1.750637374964228	0.012514581176402178
rs_sim_112	-1.0166725858824885	0.8890499448946334	0.2529199309145868
rs_sim_113	0.0451970317291325	0.8437192257517092	0.9572829864794754
rs_sim_114	0.44117544017736315	0.6487522149150794	0.4965440164646875
rs_sim_115	0.5743350317167479	0.7709027482710001	0.4563319046256773
rs_sim_116	-2.972317380482228	1.2609701891673903	0.018491592959364662
rs_sim_117	0.9055407845564768	0.7995204463222613	0.25748873173719605
rs_sim_118	-3.0089805064121995	1.2655243928346591	0.01749784565376407
rs_sim_119	-0.5937843030131178	0.6395969490785329	0.35330386095723443
rs_sim_120	4.256419042091166	0.8175422221447711	2.0824543286175181e-07
rs_sim_121	3.4387002077814426	1.4278464050177544	0.016098356145540366
rs_sim_122	-3.3346712013582853	1.868702168285555	0.07446600632005576
rs_sim_123	0.26452928954725885	0.6523592491270199	0.6851473770076009
rs_sim_124	-0.4032478855035928	0.9386689293545865	0.667526951422101
rs_sim_125	-3.6676419987879547	1.1164108578203011	0.0010331298606433875
rs_sim_126	-0.42996984260304455	0.6865127149069509	0.5311687011825301
rs_sim_127	-3.5114868612564383	0.599937936435665	5.456608735935739e-09
rs_sim_128	2.7247950243048162	0.632152229124536	1.6930389443357176e-05
rs_sim_129	-1.0436830285912913	0.9223146665581781	0.2579148464478694
rs_sim_130	-0.3822351207572684	0.6088570854361723	0.5301980233872747
rs_sim_131	-1.9855681666278242	0.9426838913903902	0.03527829373683334
rs_sim_132	-0.3951143996100805	0.6063406838780736	0.5146948232569515
rs_sim_133	-1.8755507978908725	1.3543819924069107	0.16623650913660393
rs_sim_134	1.1585807683978158	0.7057809985043997	0.10080722177144692
rs_sim_135	-2.070548734278311	0.7959680962946767	0.009341948080836543
rs_sim_136	-0.8945973538522739	0.6222722096194682	0.1506640435460293
rs_sim_137	-1.6315901628142437	1.1504639586634615	0.1562563660471528
rs_sim_138	-1.948634424045552	1.1774774547234321	0.0980655553828394
rs_sim_139	-0.3278652954821243	0.6183690367555015	0.5960135581735861
rs_sim_140	-5.324175115138359	1.152438138634201	4.033378535627493e-06
rs_sim_141	-2.615556209382914	0.6288726935839585	3.3024244816020965e-05
rs_sim_142	0.9952785612740604	0.9010851749509473	0.26946808504105424
rs_sim_143	-2.737539236455103	0.6156078341638156	9.09269566184723e-06
rs_sim_144	0.3364741020749441	0.7914710233103746	0.6707821282156469
rs_sim_145	-4.6154191971069665	1.57775130596867	0.0034720450376818385
rs_sim_146	-1.1944035989876063	0.6318945421418106	0.05884742670968661
rs_sim_147	-2.773443376131809	0.9477510433705416	0.0034606431649120317
rs_sim_148	-6.342091002765657	0.6819872475819273	2.981475521536006e-20
rs_sim_149	-1.2099496290431782	0.6354181924343622	0.05700154859515498
rs_sim_150	-3.055489051938388	0.652692671038948	3.0018903613621715e-06
rs_sim_151	-2.355357665072564	0.6216798370516012	0.00015500935201106757
rs_sim_152	-6.221274486906599	0.6809532678273149	1.3000622992259374e-19
rs_sim_153	-6.221274486906599	0.6809532678273149	1.3000622992259374e-19
rs_sim_154	-0.8965286949938404	0.6027790354249642	0.1370548422945178
rs_sim_155	-1.1730652187390511	0.8030227979133123	0.14419264500173837
rs_sim_156	1.3439674699392539	0.9085295567072741	0.13919201122483188
rs_sim_157	-2.861288205655983	0.6494406920529989	1.098461291576715e-05
rs_sim_158	-2.8267236909350673	0.663393587947857	2.1103792346203695e-05
rs_sim_159	-0.7743037436159955	0.8195482322701958	0.3448555993731004
rs_sim_160	0.008076182377568547	0.6600794629049653	0.9902389682843258
rs_sim_161	-3.9115628026831284	0.6456129679719094	1.5795099746187676e-09
rs_sim_162	-2.4120267446302566	0.6728135101034775	0.00034354556204577624
rs_sim_163	-4.232002856686841	0.9206952318896593	4.509285447004898e-06
rs_sim_164	-2.6054997211725075	0.8148957016505685	0.0014043111139982703
rs_sim_165	-2.8898838617191047	0.6659512199144179	1.4848882527363535e-05
rs_sim_166	-0.7734313501885398	0.6922897925453267	0.26401288227614633
rs_sim_167	-1.368849912728922	0.8351361742658774	0.10132359167742239
rs_sim_168	-2.8930500382943936	0.6060375363592924	1.9128291671343536e-06
rs_sim_169	4.5391848567793325	1.7256051401041455	0.008578501371972212
rs_sim_170	-4.009809733157124	0.6028080227004006	3.541472469337629e-11
rs_sim_171	5.741290889181357	0.7698770033965046	1.2096097574685347e-13
rs_sim_172	-2.0778598007300064	1.94213157850329	0.2847737303777315
rs_sim_173	5.692608599604906	0.7733104333049027	2.457237560139928e-13
rs_sim_174	-1.1193185032744482	0.9332981702323223	0.23051904543830748
rs_sim_175	-1.856933238713173	0.6390882715186186	0.0036977092522366708
rs_sim_176	-1.0978258866582626	0.879859546957249	0.21224724159184402
rs_sim_177	2.2498794403360773	0.6100616444349583	0.00023087707280337871
rs_sim_178	-1.7309893014687026	1.2334267258652867	0.16062211113734332
rs_sim_179	4.2256707954985195	0.591567138960337	1.1906628916437582e-12
rs_sim_180	2.2842769154637956	0.9674997204401333	0.018301494079446957
rs_sim_181	-0.7184309026609884	0.631319227432116	0.2552363047293431
rs_sim_182	4.505252143127775	0.6647266282639576	1.518454846295093e-11
rs_sim_183	-2.9539899073989178	0.6317368718802334	3.0809527701083057e-06
rs_sim_184	-2.9275624656147055	0.814431848087006	0.00033115972205247866
rs_sim_185	4.055050515053605	1.6837581438690734	0.016097444462572406
rs_sim_186	-3.9434500970727244	0.8147882826430085	1.3784636185639282e-06
rs_sim_187	2.722504116013299	0.9400799203750247	0.0038118889709969823
rs_sim_188	-1.014129162218729	0.9297813558385747	0.27550206235437646
rs_sim_189	3.1316861613655926	0.889859877777439	0.0004404038521877214
rs_sim_190	-1.4507380781014805	0.9272099694038045	0.1177967743346827
rs_sim_191	1.9766427006364928	0.5997923973443058	0.0009960217315964038
rs_sim_192	0.6247773002856364	1.117830718315301	0.5762667327552322
rs_sim_193	-1.163688062976883	0.9701977920853391	0.23047286855673685
rs_sim_194	3.4961922462574333	0.5910460343425655	3.766196652982154e-09
rs_sim_195	3.9272316027880767	0.6043623395675498	9.77916957651479e-11
rs_sim_196	1.6342768458121135	0.6805406355567629	0.016403260141306848
rs_sim_197	4.615069682821882	0.6156508011249949	9.060956156997922e-14
rs_sim_198	-4.157759439493213	0.6022188412806033	6.3827553275063596e-12
rs_sim_199	-3.2006146215284015	0.7067811157941186	6.220607714910572e-06
rs_sim_200	-2.9399793083804133	0.6419223097326187	4.878429141944472e-06
rs_sim_201	-4.443898265600992	0.8014494443414931	3.250977220422672e-08
rs_sim_202	-4.842277507536757	0.7638456410339078	2.728406310176095e-10
rs_sim_203	1.3923447855408222	0.9176872169140625	0.12933434978543842
rs_sim_204	3.0636437303495194	0.6367939096273989	1.590672310137304e-06
rs_sim_205	-2.602591018893259	0.6248801328538968	3.2197862406787534e-05
rs_sim_206	-0.3554627295000411	1.3631253145158881	0.7942910347005274
rs_sim_207	2.666952870590534	0.6203574696522037	1.7809298678746173e-05
rs_sim_208	-0.8279538610721838	1.3723889017904791	0.5463678703729443
rs_sim_209	-3.6948954276959847	0.7681927934508263	1.600083941570542e-06
rs_sim_210	3.2482432062683273	0.5929690383277357	4.732830934767372e-08
rs_sim_211	2.6291351118139628	0.8928449477069351	0.003262777952068358
rs_sim_212	2.8542522891804154	0.6563679131042153	1.4252224781103793e-05
rs_sim_213	-3.3514151859741204	0.6502204701333287	2.7450771299798936e-07
rs_sim_214	0.2520413126895793	1.1996839578669651	0.833614724842709
rs_sim_215	-3.9003183720397923	0.6546633998474722	2.917313479744499e-09
rs_sim_216	4.382976179114055	0.9187016474970828	1.9401051541161457e-06
rs_sim_217	-3.497340940134261	0.6400251663901939	5.1043172192695924e-08
rs_sim_218	2.033154491287049	0.6205702488124886	0.001066252290544258
rs_sim_219	1.806139696137114	0.5999774206795634	0.002635576670834638
rs_sim_220	1.3418591375135573	0.6334670334945415	0.03424988182177192
rs_sim_221	0.7783753813785362	0.6339020959521455	0.2195958679056362
rs_sim_222	-2.1089613967022136	0.9907659576229944	0.033383390423503134
rs_sim_223	2.1310931949660628	0.5960228527085543	0.00035614927300110425
rs_sim_224	0.7424945244675939	0.6417261035057124	0.24737171902412003
rs_sim_225	-3.2673448095219784	0.9081083473803611	0.00032693252136025243
rs_sim_226	1.424619713006989	0.7165555549366245	0.04690393823644337
rs_sim_227	-2.2036854000386645	0.9619022624985277	0.022048159934634
rs_sim_228	-2.0417152133578185	0.972716896684043	0.03591846664647263
rs_sim_229	2.4913427452417753	0.5868811964407484	2.265084847556448e-05
rs_sim_230	3.49538988942529	1.058007756007316	0.0009674591352518078
rs_sim_231	-1.0994514618187803	0.6196060760166273	0.07611260069415007
rs_sim_232	1.4285075740534983	0.7188151060726431	0.04699705357776189
rs_sim_233	-3.731650145811753	0.849451437894249	1.1644591377660098e-05
rs_sim_234	0.9241878669442924	0.6476841239865803	0.15373020823638034
rs_sim_235	2.410989901213557	0.8286469581491366	0.003651428554359936
rs_sim_236	-1.4808302311393626	0.6677622127614878	0.026671567916203724
rs_sim_237	-1.8106705451483172	0.7925449346976254	0.022418003288814877
rs_sim_238	1.2060464891772456	0.8655087722037679	0.163606373183404
rs_sim_239	-1.7620318273254514	1.1389137020680118	0.12196170015576402
rs_sim_240	-0.7617220514395099	2.2307485871550354	0.7327823971852647
rs_sim_241	0.17599252451183447	0.9816377673025923	0.8577287632039793
rs_sim_242	-1.6824659094878076	0.6271163156098305	0.00734756591494091
rs_sim_243	0.8748252319077136	0.6609071171712003	0.18573243411294973
rs_sim_244	-2.6684458976312455	0.973402325743568	0.006162058103562381
rs_sim_245	-0.7141379607671647	1.0192391770427331	0.48358169856275535
rs_sim_246	-0.7055212988265421	1.0192415754849138	0.48887456703028886
rs_sim_247	2.355531101800711	0.9228661401920545	0.010757030661322404
rs_sim_248	-1.5785049972568967	0.6039224699130734	0.00900901440375496
rs_sim_249	0.3153510232115128	0.6592694971885407	0.6324542847968283
rs_sim_250	0.08700249175918603	0.9537770961552714	0.927325964460227
rs_sim_251	-3.810866990258334	0.618344120574643	8.293432223955517e-10
rs_sim_252	-1.3611089032147938	0.6241009613508861	0.029282806681344566
rs_sim_253	-0.9149056995973293	0.6202995833898217	0.14035404579654623
rs_sim_254	-5.034459381802758	0.7909000740994558	2.3081123774587782e-10
rs_sim_255	-0.687265792762004	0.619980484863187	0.267740352806799
rs_sim_256	-0.17473674919368648	0.7245152700309657	0.8094373452225634
rs_sim_257	-0.2993420380571595	0.8378632028876669	0.720921022441362
rs_sim_258	-2.828303619925772	0.6538342030506712	1.5799691512666867e-05
rs_sim_259	-0.498295697162643	0.6421020657497515	0.43779981137846424
rs_sim_260	-0.8096199593233732	0.8545668575942766	0.3435245043117521
rs_sim_261	-0.683282623343605	0.7205916604856666	0.3431067821587499
rs_sim_262	-2.123302589800831	0.647133709030359	0.0010482748153334994
rs_sim_263	-2.12242948063491	0.6847127025785231	0.0019584749615454596
rs_sim_264	-3.1178251709589153	0.5859875349834767	1.125830670215488e-07
rs_sim_265	-1.794046105061428	0.5863688606011501	0.002239935778809047
rs_sim_266	-3.498493459273827	0.60522230553112	8.372937509694871e-09
rs_sim_267	-2.0088514290861346	0.6209618178396092	0.001231999892366612
rs_sim_268	-2.7018887990071545	0.604725465412463	8.248119248248216e-06
rs_sim_269	-4.330654544683635	0.6320446287334119	9.147364772004128e-12
rs_sim_270	3.319749070208107	1.0746199542838046	0.002028805532139717
rs_sim_271	0.8483407583328909	0.6101790752209507	0.1645570859834938
rs_sim_272	7.698760020301718	1.2587778595774668	1.10970021661076e-09
rs_sim_273	4.837527836900792	0.7656084865047109	3.115457020240555e-10
rs_sim_274	-0.7888767374570931	0.6031441790436856	0.19101362492725263
rs_sim_275	-3.424945504074427	0.6956087232690513	9.046906554580012e-07
rs_sim_276	-3.8535200965225376	0.748965080428319	2.880810143131024e-07
rs_sim_277	0.9415761260497278	0.624204085691509	0.13156750627415942
rs_sim_278	0.6036134885684328	1.674646905389917	0.7185468660833726
rs_sim_279	2.8860871004405673	0.597415247209542	1.4408706692688523e-06
rs_sim_280	0.5334172349902626	0.6635782083275054	0.4215600677222505
rs_sim_281	-0.07948392272847753	0.6420982727003985	0.9014932470152659
rs_sim_282	0.029290768689210316	0.6174470462911266	0.9621675220478478
rs_sim_283	-4.276841197122739	0.7243179240568145	4.0133317913627786e-09
rs_sim_284	-2.0250125795972695	0.6052994989940241	0.0008335522391703594
rs_sim_285	0.3958501053628349	0.8291404526612689	0.6331031704002279
rs_sim_286	1.7005989463723317	0.7033812927234705	0.015687900169323983
rs_sim_287	-0.8339156015335315	0.607128342982987	0.16970731723208918
rs_sim_288	-0.9525250687221677	0.671659803610762	0.1562668534609433
rs_sim_289	-1.0615752966820264	0.6464756541104962	0.10069571236417753
rs_sim_290	1.6427657852430826	0.6449483217066704	0.010920747148678389
rs_sim_291	-0.10962847212367659	0.6855118772434323	0.8729553791661462
rs_sim_292	0.9470361770706595	1.0101535554444028	0.3485831463280743
rs_sim_293	1.9445201068016496	0.6068196182281886	0.0013702534703894835
rs_sim_294	-4.5108514456140085	1.3397157409481368	0.0007713370475181613
rs_sim_295	1.9441440793252092	0.62142823197347	0.0017771797362937077
rs_sim_296	1.8852949686641314	0.6108044161525042	0.0020469321403741025
rs_sim_297	1.4681409950762747	0.5966010472979898	0.013928217728143804
rs_sim_298	3.874333979300721	1.3079484692125631	0.0030838076429881914
rs_sim_299	2.632807558729017	0.6150991234947171	1.9366964810610294e-05
rs_sim_300	2.442499337896119	0.5987855800672653	4.662632518931306e-05
rs_sim_301	-3.681728699183762	1.4020113085291959	0.008691281709923731
rs_sim_302	2.747705452498633	0.5865905827500523	2.9609750655551168e-06
rs_sim_303	-2.6678065266319813	0.6380551685355832	3.0000777627683753e-05
rs_sim_304	-2.998032086982633	3.3611662764885817	0.37249915375459697
rs_sim_305	-0.15704528763358838	0.70862362272677	0.8246276654334443
rs_sim_306	-2.461079558254958	0.6933133743429132	0.0003927249304409518
rs_sim_307	-2.3256388597590116	0.665824753168581	0.0004861492941083068
rs_sim_308	-3.1170559356587013	0.900587024327185	0.0005469135038160775
rs_sim_309	4.388224471100288	0.8433651306931693	2.117443225396873e-07
rs_sim_310	-1.2225326853088603	0.6140305275252845	0.04658985320906176
rs_sim_311	-3.89404846708191	0.8592684922713901	6.1226836852228364e-06
rs_sim_312	-1.3376209164513504	0.6635991574211096	0.043937428125328526
rs_sim_313	-1.1395369339164534	0.6145733838223314	0.0638293243787915
rs_sim_314	1.3287241989011687	0.8315824591484772	0.1102079468512797
rs_sim_315	-4.253746362043286	0.8878255304940306	1.754839595413904e-06
rs_sim_316	-1.177607822459502	0.8273580842187765	0.15476370912920645
rs_sim_317	-5.590281736606672	0.9419316695959467	3.3472682893089624e-09
rs_sim_318	-0.9508061278246148	0.5819717581132038	0.10243364277917065
rs_sim_319	-1.4140538448609448	0.8183232308777443	0.08411351841802116
rs_sim_320	-0.8226525529200042	0.5855614606804592	0.16017654840007012
rs_sim_321	0.017109761874139803	0.8777367782892646	0.984449340155043
rs_sim_322	-0.7294619109984924	0.5875394767120389	0.21451758895348536
rs_sim_323	0.9292777899120687	0.6628618305005309	0.1610638430997425
rs_sim_324	1.9979991468812788	0.754192182443184	0.008119215917450922
rs_sim_325	2.3535882515398057	1.1207205821039419	0.03582283586767857
rs_sim_326	-1.2621360880081582	0.8528182501788015	0.13901007400502585
rs_sim_327	-2.885606300530204	0.6473482345902982	8.654326188003342e-06
rs_sim_328	1.5647621789774844	0.6213857206229612	0.011858174449204327
rs_sim_329	4.1380407460659425	1.063213035936939	0.0001020123452085275
rs_sim_330	1.4237042184400976	0.8468493378321644	0.09285321350664877
rs_sim_331	1.233251306665076	0.9103376929239271	0.17562957588632908
rs_sim_332	1.1013101754887202	0.7876348750642098	0.16216204297030695
rs_sim_333	3.639706482533444	1.0143760401638553	0.0003394592566588566
rs_sim_334	-1.0256887210649108	0.6712806981936825	0.12664936681364436
rs_sim_335	5.3818062417124555	1.767554853721224	0.002352805954214606
rs_sim_336	0.8200878900712807	0.8902193194859012	0.357024365301583
rs_sim_337	-0.5265591426571322	0.8048840051007136	0.5130398651263293
rs_sim_338	2.8998112708653188	0.7310351408220168	7.491573258359388e-05
rs_sim_339	-0.8375030792960745	0.5919764783901942	0.15726408715263845
rs_sim_340	1.5459402621861207	0.6526405379881524	0.01792401925552912
rs_sim_341	2.3685535663491954	0.8801260117883051	0.007167935595403185
rs_sim_342	3.4966055047626603	0.6415405238511566	5.519433534292446e-08
rs_sim_343	-0.751959298422398	0.926967079501635	0.4173257531221113
rs_sim_344	-0.7840844622420643	0.9249119482926765	0.39666410819863784
rs_sim_345	1.2030726759537476	1.0874453591224158	0.2686903691854174
rs_sim_346	2.490237029760347	0.7058257444476075	0.0004260632232006428
rs_sim_347	3.52049462851706	0.7295378490193609	1.479406234510053e-06
rs_sim_348	-0.4400381137967747	0.6173113567328891	0.4760173726514224
rs_sim_349	0.8356714465304586	1.091108211872231	0.443812596458777
rs_sim_350	2.9858376875776176	0.9161363148025053	0.0011323806507040721
rs_sim_351	2.0610613303161047	0.7795746342676436	0.008248610199682366
rs_sim_352	1.8993178413154972	0.778121839959286	0.01471960034635798
rs_sim_353	-1.0418018644346585	0.6570432834280796	0.1129585070518648
rs_sim_354	-2.417983073035442	1.0034069332981101	0.016034203778317803
rs_sim_355	4.982678698543369	0.7327706706067839	1.3057525117342705e-11
rs_sim_356	0.8908069028770688	0.6072567354010245	0.14251908321093146
rs_sim_357	-2.611669116001172	2.201185402494059	0.2355442507909314
rs_sim_358	3.6918621583746694	0.9253586354244177	6.806964149523904e-05
rs_sim_359	3.7565468489521296	0.7154953358959496	1.6464898646828882e-07
rs_sim_360	2.7934416030003395	0.9898159527900123	0.004807470134449331
rs_sim_361	0.40492034851717645	0.6379099453538171	0.5256423470892063
rs_sim_362	-1.9535965581573929	0.6529254449607267	0.0027980337914734195
rs_sim_363	-5.247309097472685	1.6431744428937234	0.0014235550435483875
rs_sim_364	-5.347481479999038	1.6469604260443518	0.0011821894877080967
rs_sim_365	-1.7804456878468697	1.1350031865238062	0.11685125491541443
rs_sim_366	-0.5083821979663938	0.7420518234064466	0.49334216340144277
rs_sim_367	2.674350447310862	0.6703618985029013	6.813882872572257e-05
rs_sim_368	-2.9579712066767496	0.8367497952696112	0.0004150610257069546
rs_sim_369	-0.49280137776911925	0.7438884223132544	0.5077331258870565
rs_sim_370	3.926601715688375	0.730884013823142	8.486445627671889e-08
rs_sim_371	-2.433411241644479	1.3693346197193925	0.0756772526253866
rs_sim_372	-0.7556729060113154	0.6491650472569896	0.24450704005773533
rs_sim_373	-1.0244141427437958	1.129145217120551	0.3643633138419029
rs_sim_374	3.223596583837038	0.7198223460871844	7.86079188087832e-06
rs_sim_375	-1.0244141427437958	1.129145217120551	0.3643633138419029
rs_sim_376	4.164129727519958	1.0640850114837705	9.345516425255976e-05
rs_sim_377	-1.238766240052415	1.125997441816848	0.27137254857008586
rs_sim_378	-2.840733567242059	0.7145310551291906	7.217258529116102e-05
rs_sim_379	6.014214265031799	0.7784355510692432	1.593788373990981e-14
rs_sim_380	-3.6724888762997416	0.7348146693755273	6.198131463895205e-07
rs_sim_381	0.8837671758148565	0.6018532360160186	0.14211865245560756
rs_sim_382	0.4479682091544419	0.6263448420639978	0.4745459093964153
rs_sim_383	-0.5865247465845074	0.6084249552904347	0.33513654102037616
rs_sim_384	-0.04089437287779879	0.6094990754808941	0.9465113928818566
rs_sim_385	-2.026363394659708	1.0375319774546212	0.05092368255113557
rs_sim_386	-1.121670904124995	3.1293396421718835	0.7200465961445988
rs_sim_387	0.31950129599302957	1.1124216899456012	0.7739734813634495
rs_sim_388	-0.6196195762197654	0.6430601604068882	0.3353655125847951
rs_sim_389	-2.0263106654588907	0.9610648051776124	0.03509543416590877
